Thrust.Spd,Thrust.Force,CH.Spd,CH.Torque,CH.Tot.ContactForce,Ring.No
33.28070175438597,186146.6666666667,0.9653333226839701,-7495.614035087719,30032.86666666666,960
33.26785714285715,186153.3333333333,0.9653333226839701,-7500.892857142857,30032.86666666666,960
33.25454545454546,186173.3333333333,0.9653333226839701,-7508.181818181818,30024.53333333333,960
33.25925925925926,186200.0,0.9653333226839701,-7509.074074074074,30024.53333333333,960
33.26415094339622,186220.0,0.9666666587193807,-7501.320754716981,30024.53333333333,960
33.25,186246.6666666667,0.9679999947547913,-7502.692307692308,30016.13333333334,960
33.23529411764706,186266.6666666667,0.9693333307902018,-7510.392156862745,30024.46666666667,960
33.22,186280.0,0.9693333307902018,-7521.0,30024.46666666667,960
33.22448979591837,186293.3333333333,0.9693333307902018,-7506.734693877551,30024.46666666667,960
33.22916666666666,186300.0,0.9693333307902018,-7505.625,30024.46666666667,960
33.21276595744681,186313.3333333333,0.9693333307902018,-7506.595744680851,30032.8,960
33.19565217391305,186326.6666666667,0.9706666668256124,-7513.695652173913,30024.46666666667,960
33.2,186320.0,0.9693333307902018,-7514.222222222223,30024.46666666667,960
33.20454545454545,186313.3333333333,0.9693333307902018,-7512.5,30041.2,960
33.2093023255814,186266.6666666667,0.9706666668256124,-7497.441860465116,30057.93333333333,960
33.21428571428572,186213.3333333333,0.9693333307902018,-7492.619047619048,30057.93333333333,960
33.21951219512195,186193.3333333333,0.9693333307902018,-7498.292682926829,30057.93333333333,960
33.225,186180.0,0.9693333307902018,-7498.5,30074.66666666667,960
33.2051282051282,186173.3333333333,0.9693333307902018,-7498.461538461538,30083.06666666667,960
33.21052631578947,186173.3333333333,0.9679999947547913,-7477.894736842105,30074.66666666667,960
33.21621621621622,186150.0,0.9671428501605988,-7485.945945945946,30077.07142857143,960
33.22222222222222,186130.7692307692,0.9661538371672997,-7484.444444444444,30079.84615384615,960
33.22857142857143,186116.6666666667,0.9649999886751175,-7474.0,30083.08333333333,960
33.23529411764706,186090.9090909091,0.9654545350508257,-7467.64705882353,30086.90909090909,960
33.21212121212121,186070.0,0.9659999907016754,-7470.606060606061,30078.9,960
33.1875,186022.2222222222,0.9644444319936964,-7487.8125,30083.11111111111,960
33.16129032258065,185987.5,0.9624999836087227,-7509.677419354839,30104.0,960
32.67741935483871,191175.0,0.9725000113248825,-7909.354838709677,29916.75,961
32.71875,191133.3333333333,0.9733333455191718,-7891.25,29923.77777777778,961
32.75757575757576,191110.0,0.9760000109672546,-7886.060606060606,29929.4,961
32.79411764705883,191072.7272727273,0.9781818281520497,-7890.0,29945.36363636364,961
32.82857142857143,191025.0,0.9800000091393789,-7904.857142857143,29937.75,961
32.86111111111111,190992.3076923077,0.9830769300460815,-7906.388888888889,29931.30769230769,961
32.91891891891892,190971.4285714286,0.9842857207570758,-7904.054054054054,29934.78571428571,961
32.97368421052632,190940.0,0.9866666714350383,-7884.736842105263,29946.13333333334,961
33.02564102564103,190880.0,0.9933333357175191,-7872.820512820513,29954.53333333333,961
33.075,190833.3333333333,0.9986666679382324,-7873.25,29962.93333333333,961
33.14634146341464,190780.0,1.0,-7883.658536585366,29988.06666666667,961
33.21428571428572,190733.3333333333,1.001333332061768,-7885.952380952381,29979.73333333333,961
33.27906976744186,190673.3333333333,1.001333332061768,-7870.697674418605,29979.73333333333,961
33.34090909090909,190660.0,1.002666664123535,-7860.454545454545,29996.46666666667,961
33.4,190646.6666666667,1.003999996185303,-7858.888888888889,29996.46666666667,961
33.45652173913044,190640.0,1.003999996185303,-7853.913043478261,30004.86666666666,961
33.51063829787234,190640.0,1.00533332824707,-7843.191489361702,30004.86666666666,961
33.58333333333334,190640.0,1.006666660308838,-7837.5,30004.86666666666,961
33.63265306122449,190646.6666666667,1.006666660308838,-7837.142857142857,30004.86666666666,961
33.68,190660.0,1.006666660308838,-7851.2,30004.86666666666,961
33.72549019607843,190666.6666666667,1.006666660308838,-7854.117647058823,30030.0,961
33.78846153846154,190680.0,1.007999992370606,-7849.23076923077,30030.0,961
33.84905660377358,190686.6666666667,1.006666660308838,-7849.056603773585,30021.66666666667,961
33.88888888888889,190666.6666666667,1.006666660308838,-7845.740740740741,30038.4,961
33.92727272727273,190666.6666666667,1.007999992370606,-7855.818181818182,30030.0,961
33.98214285714285,190646.6666666667,1.009333324432373,-7851.428571428572,30021.6,961
34.03508771929825,190633.3333333333,1.010666656494141,-7840.701754385965,30038.33333333333,961
