Source_File,Ring_Index,Cluster_Label,First_Unit_Top_Depth,Last_Unit_Bottom_Depth,Source,Top_Depth_Avg,Bottom_Depth_Avg,含水率,容重（重度）,孔隙比,塑性指数,液性指数,内摩擦角,黏聚力,饱和单轴抗压强度标准值,完整性指数,泊松比,重型圆锥动力触探锤击数N,主RGB比例
海太处理后数据.xlsx,335,5,55.746,66.912,Part_50,30.672,30.992,28.059840000000005,18.83908,0.8499852,12.6,0.96,20.733600000000003,7.9236,,,,,99.24
海太处理后数据.xlsx,336,5,55.652,66.818,Part_50,30.695,31.015,28.0296,18.8452,0.848988,12.6,0.96,20.784,7.883999999999999,,,,,99.6
海太处理后数据.xlsx,337,5,55.485,66.651,Part_50,30.717,31.037,27.999360000000003,18.85132,0.8479907999999999,12.6,0.96,20.8344,7.8444,,,,,99.88
海太处理后数据.xlsx,338,5,55.211,66.376,Part_50,30.74,31.06,27.969120000000004,18.85744,0.8469936,12.6,0.96,20.8848,7.8048,,,,,99.68
海太处理后数据.xlsx,339,5,54.833,65.998,Part_50,30.763,31.083,27.9456,18.8622,0.8462179999999999,12.6,0.96,20.924,7.774,,,,,99.4
海太处理后数据.xlsx,340,5,54.317,65.483,Part_50,30.786,31.106,27.932160000000003,18.86492,0.8457747999999999,12.6,0.96,20.9464,7.7564,,,,,99.24
海太处理后数据.xlsx,341,5,53.729,64.895,Part_50,30.809,31.129,27.92208,18.86696,0.8454423999999999,12.6,0.96,20.9632,7.743200000000001,,,,,99.12
海太处理后数据.xlsx,342,5,53.069,64.235,Part_50,30.832,31.152,27.91536,18.86832,0.8452207999999999,12.6,0.96,20.9744,7.734400000000001,,,,,99.04
海太处理后数据.xlsx,343,5,52.346,63.512,Part_50,30.854,31.174,27.91536,18.86832,0.8452207999999999,12.6,0.96,20.9744,7.734400000000001,,,,,99.04
海太处理后数据.xlsx,344,5,51.589,62.755,Part_50,30.877,31.197,27.91704,18.86798,0.8452762,12.6,0.96,20.9716,7.736599999999999,,,,,99.06
海太处理后数据.xlsx,345,5,50.821,61.986,Part_50,30.9,31.22,27.92712,18.86594,0.8456085999999999,12.6,0.96,20.9548,7.7498,,,,,99.18
海太处理后数据.xlsx,346,5,50.075,61.241,Part_50,30.923,31.243,27.9456,18.8622,0.8462179999999999,12.6,0.96,20.924,7.774,,,,,99.4
海太处理后数据.xlsx,347,5,49.346,60.512,Part_50,30.946,31.266,27.96576,18.85812,0.8468827999999999,12.6,0.96,20.8904,7.8004,,,,,99.64
海太处理后数据.xlsx,348,5,48.65,59.816,Part_50,30.969,31.289,27.989280000000004,18.85336,0.8476583999999999,12.6,0.96,20.8512,7.8312,,,,,99.76
海太处理后数据.xlsx,349,5,47.978,59.144,Part_50,30.991,31.311,28.019520000000004,18.84724,0.8486555999999998,12.6,0.96,20.8008,7.8708,,,,,99.72
海太处理后数据.xlsx,350,5,47.339,58.505,Part_50,31.014,31.334,28.049760000000003,18.84112,0.8496527999999999,12.6,0.96,20.7504,7.910399999999999,,,,,99.36
海太处理后数据.xlsx,351,5,46.724,57.889,Part_50,31.037,31.357,28.078320000000005,18.83534,0.8505945999999999,12.6,0.96,20.702800000000003,7.9478,,,,,99.02
海太处理后数据.xlsx,352,5,58.061,69.226,Part_50,31.06,31.38,28.10856,18.82922,0.8515917999999999,12.6,0.96,20.6524,7.9874,,,,,99.34
海太处理后数据.xlsx,353,5,45.593,56.759,Part_50,31.091,31.411,28.13712,18.82344,0.8525336,12.6,0.96,20.6048,8.0248,,,,,99.68
海太处理后数据.xlsx,354,5,45.054,56.22,Part_50,31.143,31.463,28.15896,18.81902,0.8532538,12.6,0.96,20.5684,8.0534,,,,,99.82
海太处理后数据.xlsx,355,5,44.517,55.683,Part_50,31.195,31.515,28.180800000000005,18.8146,0.8539739999999999,12.6,0.96,20.532,8.082,,,,,99.8
海太处理后数据.xlsx,356,5,43.958,55.124,Part_50,31.247,31.567,28.19592,18.81154,0.8544726,12.6,0.96,20.5068,8.101799999999999,,,,,99.62
海太处理后数据.xlsx,357,5,43.38,54.546,Part_50,31.298,31.618,28.20264,18.81018,0.8546942,12.6,0.96,20.4956,8.1106,,,,,99.54
海太处理后数据.xlsx,358,5,42.747,53.912,Part_50,31.35,31.67,28.204320000000003,18.80984,0.8547496,12.6,0.96,20.492800000000003,8.1128,,,,,99.52
海太处理后数据.xlsx,359,5,42.113,53.279,Part_50,31.402,31.722,28.20096,18.81052,0.8546387999999999,12.6,0.96,20.4984,8.1084,,,,,99.56
海太处理后数据.xlsx,360,5,41.519,52.685,Part_50,31.454,31.774,28.180800000000005,18.8146,0.8539739999999999,12.6,0.96,20.532,8.082,,,,,99.8
海太处理后数据.xlsx,361,5,41.011,52.177,Part_50,31.505,31.825,28.15056,18.82072,0.8529768,12.6,0.96,20.5824,8.0424,,,,,99.84
海太处理后数据.xlsx,362,5,40.644,51.81,Part_50,31.544,31.864,28.1136,18.8282,0.8517579999999999,12.6,0.96,20.644,7.994,,,,,99.4
海太处理后数据.xlsx,363,5,40.428,51.594,Part_50,31.568,31.888,28.0632,18.8384,0.850096,12.6,0.96,20.728,7.928,,,,,99.2
海太处理后数据.xlsx,364,5,40.315,51.48,Part_50,31.592,31.912,28.00272,18.85064,0.8481016,12.6,0.96,20.8288,7.8488,,,,,99.72
海太处理后数据.xlsx,365,5,40.257,51.422,Part_50,31.616,31.936,27.94056,18.86322,0.8460517999999999,12.6,0.96,20.9324,7.7674,,,,,99.34
